"blank: Wavelength (nm)","blank: Fluorescence 405 nm (rel)","low std: Wavelength (nm)","low std: Fluorescence 405 nm (rel)","med: Wavelength (nm)","med: Fluorescence 405 nm (rel)","hi: Wavelength (nm)","hi: Fluorescence 405 nm (rel)","QC: Wavelength (nm)","QC: Fluorescence 405 nm (rel)","QC2: Wavelength (nm)","QC2: Fluorescence 405 nm (rel)","QC3: Wavelength (nm)","QC3: Fluorescence 405 nm (rel)","tonic1: Wavelength (nm)","tonic1: Fluorescence 405 nm (rel)","tonic2: Wavelength (nm)","tonic2: Fluorescence 405 nm (rel)","tonic3: Wavelength (nm)","tonic3: Fluorescence 405 nm (rel)"
744,-2.38042999003E-05,744,0.000298091820632,744,0.00130131607646,744,0.00111307701053,744,0.000819892405425,744,0.0012199165627,744,0.00211191059983,744,0.000576124321637,744,0.000198053497,744,0.000738837257664
744.8,-0.000806692903879,744.8,0.000208205195884,744.8,0.000229124717323,744.8,0.00127109767096,744.8,0.000458809010322,744.8,0.000878619900431,744.8,0.00171290418958,744.8,0.000289085403258,744.8,0.000723703526648,744.8,0.001190432685
745.6,0.00050240719382,745.6,0.000419669928245,745.6,0.000704902561803,745.6,0.00105561041957,745.6,0.000922550644397,745.6,0.00122013790606,745.6,0.00201229771933,745.6,0.000226774149348,745.6,0.00118229916702,745.6,0.00155177572811
746.3,0.000437837097652,746.3,0.000584973780355,746.3,0.000102238040205,746.3,0.00123038638532,746.3,0.000173524858975,746.3,0.00128040769173,746.3,0.00150261938164,746.3,0.000573738357832,746.3,0.0010583251446,746.3,0.00164992825472
747.1,0.000986125408789,747.1,0.000235263253985,747.1,0.000189028535818,747.1,0.000361526222683,747.1,0.000386021152513,747.1,0.000966021485713,747.1,0.00133460775847,747.1,0.000692401496266,747.1,0.000707770019902,747.1,0.00148450467528
747.9,0.000902260662541,747.9,0.000692957196666,747.9,-0.000216837013084,747.9,0.000430918900331,747.9,0.000402894104715,747.9,0.000839968989337,747.9,0.00153916826798,747.9,0.000239179361662,747.9,0.00104492452225,747.9,0.00128957108675
748.7,0.00125980201783,748.7,0.00155935101964,748.7,0.000677924422469,748.7,0.000504299656113,748.7,0.00147850120282,748.7,0.000600820044452,748.7,0.00193032166474,748.7,0.000324604695842,748.7,0.00142744269231,748.7,0.00115548939475
749.4,0.00109676776998,749.4,0.00159687562161,749.4,0.00075429418868,749.4,0.00114028722583,749.4,0.00147643305242,749.4,0.000777926415444,749.4,0.00192820030176,749.4,0.000507770030798,749.4,0.00148650580481,749.4,0.00129551092293
750.2,0.000184883025435,750.2,0.000903666904066,750.2,0.00110107634636,750.2,0.000769061730484,750.2,0.000853819513273,750.2,0.000623651984286,750.2,0.00205717340758,750.2,0.000778790150448,750.2,0.000352504562349,750.2,0.000774485539844
751,-0.000197720365546,751,4.06805454912E-05,751,0.000892432157226,751,0.000743786735447,751,0.000424756552764,751,0.000794669703459,751,0.00208964554417,751,0.000561520672368,751,-0.000154069494511,751,0.00110737180129
751.8,0.000298883935615,751.8,0.000427942561421,751.8,0.0011694915568,751.8,0.00114396395003,751.8,0.000514125139428,751.8,0.00101662725385,751.8,0.00223497856391,751.8,0.00088851568934,751.8,-4.23164206696E-05,751.8,0.00128542046917
752.5,0.000766443260274,752.5,0.000710390396999,752.5,0.00128495377124,752.5,0.00115265695953,752.5,0.000266186523523,752.5,0.000624072431665,752.5,0.00141113729064,752.5,0.00077836848541,752.5,0.000665444783129,752.5,0.00104098174653
753.3,0.000856604552828,753.3,0.000429486085912,753.3,0.000929957694092,753.3,0.00087343617151,753.3,-0.000478732561033,753.3,0.000862329886037,753.3,0.000802149315915,753.3,0.000218509709541,753.3,0.000295005326928,753.3,0.0010338315966
754.1,0.000593758343067,754.1,0.000396484706062,754.1,0.0010597753328,754.1,0.000528789788235,754.1,-7.87458494285E-05,754.1,0.000909473659556,754.1,0.000927642466806,754.1,-5.16648547366E-07,754.1,0.000438505454582,754.1,0.000569518915386
754.9,0.000646114399232,754.9,0.000776913062847,754.9,0.00106563453691,754.9,0.0011141566218,754.9,0.000221599974202,754.9,0.00134329108123,754.9,0.00117804905656,754.9,0.000962864158355,754.9,6.20411041043E-05,754.9,0.00137532340702
755.7,0.000669905930293,755.7,0.00148271421823,755.7,0.000964580150161,755.7,0.000963159307195,755.7,0.000726739648911,755.7,0.00147302665256,755.7,0.00140766787615,755.7,0.00139483723361,755.7,0.00042422926481,755.7,0.00118300246422
756.4,0.000594026356621,756.4,0.00127152376951,756.4,0.000380677952866,756.4,0.000864844518046,756.4,0.000179899713336,756.4,0.000893342630089,756.4,0.0008736264136,756.4,0.00132141698984,756.4,0.000493034557749,756.4,0.00151685721443
757.2,0.00054302101769,757.2,0.00151146230631,757.2,6.0220880202E-05,757.2,0.000492700639594,757.2,0.000567987501262,757.2,0.0011358889112,757.2,0.00144418193765,757.2,0.00108871086638,757.2,0.00086904885661,757.2,0.00129188638786
758,0.000501512565513,758,0.00115312163055,758,-0.000143984167165,758,0.000658668378464,758,0.000669386482388,758,0.000443531497301,758,0.00113060930785,758,0.000711441050794,758,0.000607143999362,758,0.00141220704226
758.8,0.000346742653027,758.8,0.000914875432002,758.8,0.000420094543872,758.8,0.000590000596199,758.8,0.0011155600066,758.8,0.000752803912617,758.8,0.00176363084972,758.8,0.000474893227584,758.8,0.000339596870233,758.8,0.00141589811836
759.5,0.000356365458007,759.5,0.000318400204479,759.5,0.000833470752916,759.5,0.000561730792003,759.5,0.000678338356412,759.5,0.00038447351986,759.5,0.00100526137291,759.5,-7.24869466462E-05,759.5,0.000188233620952,759.5,0.00110865427424
760.3,0.000804690837522,760.3,0.000554093883467,760.3,0.00137389285065,760.3,0.000883502761753,760.3,0.00155105826853,760.3,0.000974840229377,760.3,0.00178758012743,760.3,0.000387904457221,760.3,0.000919788098797,760.3,0.00107831585245
761.1,0.000971866741269,761.1,0.00125672497652,761.1,0.00120274911871,761.1,0.00135542245815,761.1,0.00133342751131,761.1,0.000580735465397,761.1,0.00155875734835,761.1,0.000663550098915,761.1,0.00112484138135,761.1,0.00137117617742
761.9,0.00136919507799,761.9,0.00164719243121,761.9,0.00119029185719,761.9,0.00152205487998,761.9,0.00124694167398,761.9,0.000950477169241,761.9,0.00217654106119,761.9,0.000972172843757,761.9,0.00143092443762,761.9,0.0020991426033
762.6,0.0010953358016,762.6,0.00117015770244,762.6,0.00112650441852,762.6,0.00137391607798,762.6,0.00113838637745,762.6,0.000670555769589,762.6,0.00224198788961,762.6,0.00125104973448,762.6,0.00104169478407,762.6,0.00217491509243
763.4,0.00136899496551,763.4,0.000881565769641,763.4,0.00133730905418,763.4,0.000823575385712,763.4,0.000692225228796,763.4,0.00122748465224,763.4,0.00250361751075,763.4,0.000891855080524,763.4,0.000847813385825,763.4,0.00141880556255
764.2,0.000898807469017,764.2,0.000514729676088,764.2,0.000783609960176,764.2,0.000649600302096,764.2,0.000949604576802,764.2,0.00128335879431,764.2,0.00205315021923,764.2,0.000747147968402,764.2,5.72543672491E-06,764.2,0.00115782967032
765,0.000710001508672,765,0.000825271835452,765,0.000358939228907,765,-5.76782068276E-06,765,0.000205532416121,765,0.000360187488607,765,0.00181255917128,765,0.000338837943393,765,-0.000244960205266,765,0.000716759328428
765.7,0.000744594202616,765.7,0.000961442898655,765.7,0.000671593927014,765.7,0.000439465102532,765.7,0.000995102223844,765.7,8.26418214361E-06,765.7,0.00174985448368,765.7,0.000648049616428,765.7,0.000294110190559,765.7,0.00138063492937
766.5,0.000462921415055,766.5,0.00138394349217,766.5,0.00125421358561,766.5,0.000237852509492,766.5,0.000796069881119,766.5,-0.000350881950304,766.5,0.00159472230849,766.5,0.00062807524765,766.5,0.000913747905178,766.5,0.0011729925061
767.3,0.000518138841836,767.3,0.00176744111956,767.3,0.00195627011501,767.3,0.000954305406575,767.3,0.00105113085363,767.3,0.000819206138966,767.3,0.00211948277387,767.3,0.000706580363291,767.3,0.00120844529717,767.3,0.00132826086816
768.1,0.000712924943026,768.1,0.000834250052601,768.1,0.00127709961864,768.1,0.000752146793566,768.1,0.000469241436925,768.1,0.000669569944679,768.1,0.00184932532174,768.1,0.000681797173607,768.1,0.000908991142105,768.1,0.000430364015369
768.8,0.000370043404218,768.8,0.000623110900437,768.8,0.000770611622118,768.8,0.00113600526628,768.8,0.000483704205514,768.8,-7.71515742129E-05,768.8,0.00171223108619,768.8,0.000918413717137,768.8,0.000756404021956,768.8,0.000672148647662
769.6,0.000517354579522,769.6,0.000600775261369,769.6,0.000322964590245,769.6,0.00113164588532,769.6,0.000357228193315,769.6,0.000199383177664,769.6,0.00138061658903,769.6,0.000421666150345,769.6,0.00111800070671,769.6,0.000857278792392
770.4,-0.000127271951754,770.4,0.000969324188519,770.4,0.000362705694092,770.4,0.00121952096077,770.4,0.000792942565831,770.4,0.000408716419971,770.4,0.00147879936367,770.4,-5.59531745959E-05,770.4,0.000979481841753,770.4,0.00137644809506
771.2,0.000485654344011,771.2,0.000581123752414,771.2,0.000254255092624,771.2,0.000688429990083,771.2,0.00109256086272,771.2,0.000846914373195,771.2,0.0013583514835,771.2,-0.00054836801761,771.2,0.000825435908455,771.2,0.000683523086315
772,0.000163168149577,772,-0.000325862848971,772,-0.00027912040359,772,-0.000104072958501,772,0.000839771502612,772,-0.000152192713507,772,0.000518470991772,772,-0.000374972545269,772,-6.69286395654E-05,772,0.000393738388903
772.7,0.000182110389542,772.7,-0.000302627782763,772.7,-0.000482284782514,772.7,-0.000758312654916,772.7,0.00055399263148,772.7,-4.45914354917E-05,772.7,0.000249040584706,772.7,-0.000164075822485,772.7,0.000242110834595,772.7,0.000702788570182
773.5,0.000172293181791,773.5,-1.28692633913E-05,773.5,-0.000423222297415,773.5,-0.000197386093353,773.5,-2.99995872367E-05,773.5,0.000112595294421,773.5,0.000954563623723,773.5,0.00066369244647,773.5,0.000531857818484,773.5,0.00150213141257
774.3,0.00033638881123,774.3,0.000333720083617,774.3,0.000265107957565,774.3,0.000892990694534,774.3,0.000539556461775,774.3,0.000372244458032,774.3,0.00141657783462,774.3,0.000714185944457,774.3,0.000943050859276,774.3,0.00159228341715
775.1,0.000554922258581,775.1,0.000690004567745,775.1,0.000933910356056,775.1,0.00110640073618,775.1,8.22202710333E-06,775.1,0.000617469930734,775.1,0.00183062787747,775.1,0.00118758787291,775.1,0.000653672678346,775.1,0.00102659111183
775.8,0.00080701828247,775.8,0.000315325594447,775.8,0.000975077138541,775.8,0.0010468379257,775.8,0.000632243959814,775.8,0.000342660987276,775.8,0.00140430737775,775.8,0.000431511775937,775.8,0.000496815383688,775.8,0.000496944527276
776.6,0.00115755644729,776.6,0.000941346067617,776.6,0.000719452738895,776.6,0.00100648471844,776.6,0.000192316162088,776.6,0.00109784242965,776.6,0.00161456026653,776.6,0.000415199701628,776.6,0.000874011731932,776.6,0.000536608158554
777.4,0.000715817826064,777.4,0.00150013063987,777.4,0.000590279558138,777.4,0.000965129249095,777.4,0.000315438576506,777.4,0.000499397773642,777.4,0.00123394301622,777.4,5.3383899941E-06,777.4,0.000562296062201,777.4,0.00111865101296
778.2,0.000437308327855,778.2,0.00166318356761,778.2,0.00104099097278,778.2,0.00130129252397,778.2,8.69106717136E-05,778.2,0.000851974251885,778.2,0.00122312027047,778.2,0.000152212053085,778.2,0.000704798627027,778.2,0.00147287545486
778.9,-4.5321556443E-05,778.9,0.00124924803016,778.9,0.00079844272894,778.9,0.0010569864987,778.9,0.000275759935546,778.9,-2.32418238169E-05,778.9,0.00109933826654,778.9,0.000506327435893,778.9,0.000198889755292,778.9,0.00127502923843
779.7,-0.000653021854003,779.7,-0.000377662081914,779.7,0.000317236148807,779.7,9.28768971817E-05,779.7,-0.000245017690294,779.7,-0.000210027459799,779.7,0.000695586845343,779.7,5.26790186054E-05,779.7,3.01699281392E-05,779.7,0.000347922537913
780.5,-0.00028427694557,780.5,9.69683510022E-05,780.5,0.000225484771816,780.5,0.000171556079492,780.5,-0.000408231162564,780.5,-0.000573804729499,780.5,0.000855198017938,780.5,0.000478256687233,780.5,-7.45016491721E-05,780.5,0.000612540422309
781.3,-8.42288730465E-05,781.3,0.000232457916875,781.3,0.00116409725564,781.3,0.000136608299974,781.3,-0.000460396655584,781.3,-0.000230004648728,781.3,0.00111464453457,781.3,0.000875429370345,781.3,0.000352797175453,781.3,0.000909861203987
782,0.000564841822553,782,0.000928892126231,782,0.0010238430567,782,0.00121008633691,782,-8.47929886787E-06,782,0.000396676235362,782,0.00157525573587,782,0.00162871405665,782,0.000895147099264,782,0.00135410529128
782.8,0.00021569757504,782.8,0.000666721161404,782.8,0.000713467832028,782.8,0.000817076705131,782.8,0.00022086295301,782.8,0.00105477018136,782.8,0.00198720699447,782.8,0.000909450881151,782.8,0.000979915245617,782.8,0.000639990330412
783.6,0.000274419634757,783.6,0.000789166300236,783.6,0.000858298525086,783.6,0.0010118443819,783.6,0.00044574357928,783.6,0.00131755861657,783.6,0.0018359211643,783.6,0.000210582094625,783.6,0.00103091385613,783.6,0.00121528080446
784.4,0.00034997932449,784.4,0.000752771910714,784.4,0.00134357454359,784.4,0.00103396917143,784.4,0.000660746846667,784.4,0.00103922036779,784.4,0.00145423705045,784.4,7.35167490136E-05,784.4,0.000799085740889,784.4,0.00127010083717
785.1,-0.000103855179139,785.1,0.00016290586533,785.1,0.000971452651615,785.1,0.000789264929569,785.1,0.000454802187303,785.1,0.000488932795283,785.1,0.000823008178821,785.1,0.000551082351304,785.1,0.000826408327662,785.1,0.00196106812362
785.9,3.64547603526E-05,785.9,-8.0699735137E-05,785.9,0.000346513902714,785.9,0.000870179864,785.9,0.000376469644397,785.9,-7.31677598576E-05,785.9,0.000715408531972,785.9,5.61239757966E-05,785.9,0.000910766450792,785.9,0.00166581469266
786.7,0.0001464750035,786.7,-0.000574149301115,786.7,0.000170751201553,786.7,0.000656576462943,786.7,0.000150779293935,786.7,-0.000452122667284,786.7,0.00121544553301,786.7,-0.000628426403499,786.7,0.00146591219342,786.7,0.00179574996945
787.5,0.000246526832102,787.5,-0.000298526904248,787.5,7.10696350271E-05,787.5,0.00103044513827,787.5,2.87119603653E-05,787.5,-7.49007661703E-05,787.5,0.00108313395309,787.5,-0.000842676665833,787.5,0.00169435003289,787.5,0.00131911441294
788.3,0.000190215141978,788.3,6.35772266805E-05,788.3,-0.000224564923217,788.3,0.000812256105254,788.3,-0.000409829908751,788.3,0.000150312576553,788.3,0.00113612547123,788.3,-0.000613130681677,788.3,0.00147613665169,788.3,0.000929596335403
789,0.000697111882045,789,0.000617823207347,789,4.3862735894E-05,789,0.00150855097364,789,0.000414737448812,789,0.000621912471243,789,0.00110324035423,789,-6.1468093088E-05,789,0.00104982165429,789,0.00124881814893
789.8,0.00108168385262,789.8,0.00147586079433,789.8,0.000783145823818,789.8,0.00132835649435,789.8,0.000927594154939,789.8,0.000947952933431,789.8,0.00186482967644,789.8,0.000484134335054,789.8,0.000830061402162,789.8,0.00150336451412
790.6,0.000623063418817,790.6,0.000780518754639,790.6,0.000664557935966,790.6,0.00121410202357,790.6,0.000510287863908,790.6,0.000569387419973,790.6,0.00190039723252,790.6,0.000463671098272,790.6,0.000308583188221,790.6,0.00130647467274
791.4,1.13215118669E-05,791.4,0.000745627022994,791.4,0.000326601941196,791.4,0.000759100913543,791.4,-3.51698676627E-05,791.4,0.000196124745497,791.4,0.00178466630791,791.4,-0.000136030332698,791.4,0.0002331887064,791.4,0.00039775958042
792.1,-0.000481135274344,792.1,0.000173952549309,792.1,0.000110501409076,792.1,0.000162459025264,792.1,-0.000624051004041,792.1,-0.000472827221383,792.1,0.00153066190258,792.1,-0.000971999149565,792.1,0.000607693179558,792.1,0.000193711079409
792.9,-0.00016189038381,792.9,0.000237476534826,792.9,0.000182637835285,792.9,8.30758949093E-05,792.9,0.000114455339152,792.9,-0.000262054947258,792.9,0.00181708073974,792.9,-0.00115462580572,792.9,0.000780526011601,792.9,0.000283921555866
793.7,0.000339784066042,793.7,1.00278261416E-05,793.7,0.000533626679526,793.7,-7.54884422848E-05,793.7,-6.24049266322E-06,793.7,-9.60605491332E-05,793.7,0.00166599635168,793.7,-0.00104788631286,793.7,0.000349854930065,793.7,0.000609932841539
794.5,0.000738196824165,794.5,0.000145866074112,794.5,0.000443107475062,794.5,0.000618155372204,794.5,0.000182106627196,794.5,0.000160284821479,794.5,0.00180970343822,794.5,-0.000431787682352,794.5,-0.000622158188637,794.5,0.000789716945355
795.2,0.000613625411281,795.2,0.000599764493537,795.2,0.000963333783167,795.2,0.00064853598361,795.2,-8.88906681371E-05,795.2,0.000622794279229,795.2,0.00148725064607,795.2,-0.000170807831074,795.2,-0.000113254890009,795.2,0.00133064810337
796,0.000428048558779,796,0.000826607701611,796,0.00112563468434,796,0.000901213771445,796,0.000121530833897,796,0.00152380637499,796,0.00175464177398,796,0.00071032899727,796,0.00059482519729,796,0.00140343789764
796.8,0.000183161181194,796.8,0.00116108261818,796.8,0.000860879074664,796.8,0.00069760519446,796.8,0.000125479399102,796.8,0.0011711984531,796.8,0.00139512429671,796.8,0.000362103843996,796.8,0.00121170483888,796.8,0.000567003308739
797.6,0.000111866023844,797.6,0.000970897229644,797.6,0.000540735997518,797.6,0.000355956913116,797.6,9.20667275882E-05,797.6,0.000354321319077,797.6,0.00129186103873,797.6,0.000306286504683,797.6,0.00018908327924,797.6,0.000123788643545
798.3,-0.000213530554475,798.3,0.00102598827394,798.3,-3.0000160546E-05,798.3,0.000235438849623,798.3,-5.94407772082E-05,798.3,-0.000638224362377,798.3,0.0011472371294,798.3,-0.000353115232597,798.3,-0.000157834417105,798.3,0.000433689551882
799.1,0.000175593501947,799.1,0.000537973031094,799.1,0.000880033822089,799.1,0.000392168865589,799.1,0.000520839857822,799.1,-0.000364531937849,799.1,0.00117581782598,799.1,-0.000679472379194,799.1,-0.000214681243984,799.1,0.00163565842118
799.9,0.000336229139621,799.9,0.000547927373989,799.9,0.00108969922795,799.9,0.000162798438874,799.9,0.000845888979988,799.9,0.000358311529664,799.9,0.00126665966745,799.9,-0.000579910250796,799.9,0.000280872504932,799.9,0.00109542429203
800.7,0.000658740005096,800.7,0.000662958558353,800.7,0.00135798673076,800.7,-8.2046556212E-05,800.7,0.000489997874796,800.7,0.000337312074752,800.7,0.00139892391594,800.7,-0.000693908964396,800.7,0.000728216994459,800.7,0.00070424011523
801.4,0.000530104581046,801.4,0.00072544478314,801.4,0.000972783875523,801.4,-0.000109938051156,801.4,0.000364810095361,801.4,0.000391196949456,801.4,0.00200806972845,801.4,-0.0005160287225,801.4,0.000972353421133,801.4,0.000365541867823
802.2,0.000450613403792,802.2,0.000358398450995,802.2,0.00092606715668,802.2,0.000321934368354,802.2,0.000428226954,802.2,0.000644901957467,802.2,0.00234894129528,802.2,-0.000131563443392,802.2,0.00143277583755,802.2,0.00152503384121
803,0.000152188031219,803,8.23580491432E-05,803,0.00102717234423,803,0.000351560809881,803,0.00091850965942,803,0.000606513432477,803,0.00260678508919,803,-5.54506886024E-05,803,0.00141334678271,803,0.0016295958579
803.8,0.000249625400476,803.8,0.000329605396007,803.8,0.00110727956138,803.8,0.000517846795607,803.8,0.00102618036247,803.8,0.00024243667106,803.8,0.00182490416068,803.8,0.000539628215272,803.8,0.00119121981503,803.8,0.00142638166411
804.6,0.000167823590591,804.6,0.000761727130721,804.6,0.000761124532551,804.6,0.000592698343789,804.6,0.000431245076719,804.6,-0.000146689611883,804.6,0.00187468290961,804.6,0.000263249315223,804.6,0.000160678497993,804.6,0.0013246829505
805.3,0.000419129250053,805.3,0.000870062229009,805.3,0.00011116242457,805.3,0.000537521751018,805.3,0.000166937299616,805.3,-1.20501273246E-06,805.3,0.00169020250196,805.3,0.000353585164641,805.3,-0.000576125194626,805.3,0.00123582662948
806.1,0.00018451806889,806.1,0.00059504602342,806.1,-0.000179439195055,806.1,0.000376094911584,806.1,-4.10183624101E-05,806.1,0.000388232559223,806.1,0.00225803287383,806.1,-8.4360955219E-06,806.1,-0.000748875642784,806.1,0.000645791720463
806.9,-0.000220082689625,806.9,0.000836985703062,806.9,0.000650434094058,806.9,0.000337376906176,806.9,0.000140623928614,806.9,0.000309914994191,806.9,0.00242689266701,806.9,0.000571793164282,806.9,5.25564177649E-05,806.9,0.000195590796334
807.7,-0.000226637162942,807.7,0.000937240446103,807.7,0.00109504706326,807.7,0.000172442255412,807.7,0.000243425100937,807.7,0.000640007851589,807.7,0.00234901993955,807.7,0.000523955849445,807.7,0.000438595641636,807.7,0.000833887012442
808.4,-0.000325595017901,808.4,0.000933659315708,808.4,0.00107939159999,808.4,-0.000153823740116,808.4,0.000701331238163,808.4,0.000348965552564,808.4,0.00209129701518,808.4,0.000560892831895,808.4,0.000216446443493,808.4,0.000757153675468
809.2,8.293952125E-05,809.2,0.0008179894143,809.2,0.000529013832737,809.2,-0.000166223368483,809.2,0.000805163271419,809.2,0.000548339128555,809.2,0.00125085021617,809.2,0.000366018520348,809.2,-0.000142852242361,809.2,0.000829997782971
810,0.000162327033572,810,0.000658132595144,810,0.00141514219801,810,0.000218760536891,810,0.001549274003,810,0.000714738283064,810,0.00152925754301,810,0.000796698153634,810,0.00047544473238,810,0.000935306758276
810.8,0.000751143365745,810.8,0.000661507297224,810.8,0.00141174655277,810.8,0.000656900640485,810.8,0.000544489605467,810.8,0.000691429039598,810.8,0.00119265051401,810.8,0.000917198272702,810.8,0.00131659971731,810.8,0.00155954704423
811.5,0.00100428639298,811.5,0.000107139378172,811.5,0.00119816174826,811.5,0.000838605610909,811.5,0.000369800883037,811.5,0.000125864018391,811.5,0.00160928597523,811.5,0.000429934957487,811.5,0.00182705138872,811.5,0.00194684604097
812.3,0.000585975873632,812.3,-0.000239598067463,812.3,-0.000176502905455,812.3,0.000476269483483,812.3,-0.00084980489349,812.3,-0.000739065567537,812.3,0.000868096465014,812.3,-0.00010191633263,812.3,0.000778532323036,812.3,0.00126930594676
813.1,0.00120309909375,813.1,0.000211440738601,813.1,-0.000391679658458,813.1,0.000349718591873,813.1,-0.000416813261419,813.1,-7.62615487077E-05,813.1,0.00101438188659,813.1,0.000560858071534,813.1,0.000771610218273,813.1,0.00190877664124
813.9,0.00108754989733,813.9,-0.00021155292458,813.9,-0.000244867667943,813.9,-0.000340981132966,813.9,-0.000771877639166,813.9,-6.19809178832E-05,813.9,0.00061989526344,813.9,0.000835192868476,813.9,0.00028498309535,813.9,0.00118297468549
814.6,0.00128499546668,814.6,-0.000453955692082,814.6,0.00029780216493,814.6,0.000326510655176,814.6,9.27538178096E-05,814.6,0.00024654007815,814.6,0.000812187722537,814.6,0.00133049003069,814.6,0.00108158268572,814.6,0.00121427875083
815.4,0.000425933518643,815.4,-0.000738959142451,815.4,0.000989138587661,815.4,0.000397997100897,815.4,-0.000172396537864,815.4,-7.45545077605E-05,815.4,0.00148635516915,815.4,0.00104996163585,815.4,0.000476468733488,815.4,0.000806325080468
816.2,0.000579222756674,816.2,0.00051972919668,816.2,0.00106068149399,816.2,0.000993826574551,816.2,0.000506039651037,816.2,0.000752838912577,816.2,0.00199531585075,816.2,0.000900238297107,816.2,0.00104647536172,816.2,0.00165014988546
817,0.00110806274393,817,0.000894448876437,817,0.000753503329849,817,0.000797715631726,817,-3.19000152784E-05,817,0.00100444150672,817,0.00235026914185,817,0.000569809179791,817,0.000741018843438,817,0.00193018769909
817.7,0.00073949402148,817.7,0.000911593509103,817.7,0.000396155974136,817.7,0.000480828233304,817.7,0.000352937393452,817.7,0.00138144491166,817.7,0.00160192854737,817.7,0.000444927539788,817.7,0.000528308407103,817.7,0.00116380233801
818.5,0.000421614829995,818.5,0.000508477385067,818.5,0.000394238920666,818.5,0.000619229294978,818.5,0.000692791290329,818.5,0.00103684104389,818.5,0.00148458351062,818.5,0.000453338171466,818.5,0.000169119414707,818.5,0.000455059926769
819.3,0.000280097973596,819.3,0.000610602390574,819.3,0.000383579689983,819.3,0.000815198313196,819.3,0.00116425540062,819.3,0.00108819375634,819.3,0.00116490108521,819.3,0.000822343889286,819.3,7.83861087935E-05,819.3,1.22249615032E-05
820.1,0.000623642441212,820.1,0.000663160889547,820.1,0.000553215228275,820.1,0.00123109867701,820.1,0.00146739144706,820.1,0.00069566244564,820.1,0.00144909586913,820.1,0.00105916329285,820.1,0.000929888891601,820.1,0.000688946892328
820.9,0.000820569269231,820.9,0.000167919043134,820.9,0.000559027073362,820.9,0.00115335115143,820.9,0.00139479127267,820.9,0.000958873264512,820.9,0.00194899729173,820.9,0.00129565834359,820.9,0.00129036379288,820.9,0.00134128617895
821.6,0.000398553190365,821.6,0.000646406011417,821.6,0.000625141806207,821.6,0.00116608769057,821.6,0.00111568205433,821.6,0.000738306979278,821.6,0.00179385523871,821.6,0.000680798926321,821.6,0.000977679945216,821.6,0.00138931880033
822.4,0.000487374805946,822.4,0.000489871294399,822.4,0.000352392257907,822.4,2.90109175314E-05,822.4,0.000865291506133,822.4,0.000506873241617,822.4,0.00139364315702,822.4,-0.000222101386442,822.4,0.000693722489397,822.4,0.00158570059623
823.2,0.000367388077385,823.2,0.000511071897223,823.2,-0.00034009762149,823.2,-0.000332048228348,823.2,0.00033553486388,823.2,-0.000322492264296,823.2,0.000863049906453,823.2,-0.000923226653047,823.2,-4.6101069816E-05,823.2,0.000708174417005
824,0.000586464361216,824,0.000797321179922,824,8.72614886724E-05,824,-0.000592620450451,824,0.00058904733572,824,-0.000197339252133,824,0.00157811132302,824,-0.000500236062345,824,0.000519909718153,824,0.0011261768839
824.7,-0.000228555625312,824.7,0.000647007438842,824.7,0.000125492493461,824.7,0.000223949211315,824.7,1.7693795819E-05,824.7,-0.000572400752335,824.7,0.00225008256028,824.7,-0.000493876461401,824.7,7.96436064847E-06,824.7,0.000402436991037
825.5,-3.87489413462E-07,825.5,0.0010035545265,825.5,0.00117172493194,825.5,0.000627818958574,825.5,0.000359547121317,825.5,0.000218888464229,825.5,0.00223391952301,825.5,-0.000138290666228,825.5,0.000789832587782,825.5,0.00155977405234
826.3,-0.00069297974964,826.3,0.000517506962193,826.3,0.00105933731126,826.3,0.000198633817782,826.3,0.000839608874773,826.3,0.000702407752694,826.3,0.0019208157091,826.3,-0.000247969395411,826.3,0.000572439071315,826.3,0.00124501300612
827.1,-9.80297062299E-05,827.1,0.00018172305226,827.1,0.00132544601041,827.1,0.000431124057174,827.1,0.00143290413371,827.1,0.000971083905894,827.1,0.00167722498696,827.1,0.000292754502575,827.1,0.000953906104934,827.1,0.00166956170733
827.8,-0.000490944643355,827.8,-0.00052288510152,827.8,0.000888435466392,827.8,0.000194828185517,827.8,0.00118958835766,827.8,0.000342994030535,827.8,0.00128579715011,827.8,0.000356080148166,827.8,0.000686547664784,827.8,0.000584226277914
828.6,0.000315057379486,828.6,-0.00108748388823,828.6,0.000462448617,828.6,0.000611690854283,828.6,0.000587972229321,828.6,-0.000268093641131,828.6,0.00139186573416,828.6,-0.000524478632554,828.6,0.000944139022308,828.6,0.000710956097772
829.4,0.000781627000571,829.4,-0.000830868769867,829.4,0.000271303209681,829.4,0.000408482858936,829.4,0.0004527746252,829.4,0.000354334130112,829.4,0.00142706435249,829.4,-0.00061138993976,829.4,0.00123074292788,829.4,0.000324375850889
830.2,0.00116229955304,830.2,-0.00017557382057,830.2,0.000571916978161,830.2,0.000284688710285,830.2,0.000834309233664,830.2,0.000499991541982,830.2,0.00180601283733,830.2,-0.000766171612197,830.2,0.00080650323021,830.2,0.000435598691878
830.9,0.0009775352828,830.9,0.00093785021694,830.9,0.000614429842894,830.9,0.000344425050987,830.9,0.000827747832483,830.9,0.000882540770487,830.9,0.00214118577686,830.9,-8.66012500107E-05,830.9,0.00104097973733,830.9,8.04031486183E-05
